fips,state_name,county_name,pop_2024,latitude,longitude
51069,Virginia,Frederick County,98109,39.20366,-78.263829
51071,Virginia,Giles County,16533,37.318072,-80.698321
51073,Virginia,Gloucester County,40154,37.403541,-76.523505
51075,Virginia,Goochland County,28223,37.718814,-77.917626
51077,Virginia,Grayson County,15265,36.652229,-81.215324
51079,Virginia,Greene County,21744,38.297981,-78.470163
51081,Virginia,Greensville County,11150,36.680336,-77.560277
51083,Virginia,Halifax County,33448,36.766461,-78.939614
51085,Virginia,Hanover County,115309,37.760215,-77.491317
51087,Virginia,Henrico County,338696,37.43752,-77.300333
51089,Virginia,Henry County,49385,36.620612,-79.980662
51091,Virginia,Highland County,2348,38.366243,-79.564472
51093,Virginia,Isle of Wight County,40942,36.901418,-76.707569
51095,Virginia,James City County,82797,37.324837,-76.777888
51097,Virginia,King and Queen County,6747,37.717772,-76.905581
51099,Virginia,King George County,28816,38.27718,-77.162636
51101,Virginia,King William County,19232,37.70826,-77.091054
51103,Virginia,Lancaster County,11062,37.704843,-76.412663
51105,Virginia,Lee County,21780,36.701721,-83.130112
51107,Virginia,Loudoun County,443380,39.0812,-77.638898
51109,Virginia,Louisa County,42109,37.972704,-77.959795
51111,Virginia,Lunenburg County,12060,36.945555,-78.240528
51113,Virginia,Madison County,14252,38.412059,-78.276961
51115,Virginia,Mathews County,8602,37.425348,-76.268808
51117,Virginia,Mecklenburg County,30824,36.687256,-78.368959
51119,Virginia,Middlesex County,10949,37.606975,-76.528082
51121,Virginia,Montgomery County,98998,37.175538,-80.387794
51125,Virginia,Nelson County,14766,37.789079,-78.88344
51127,Virginia,New Kent County,27218,37.51016,-76.999331
51131,Virginia,Northampton County,12004,37.302775,-75.924018
51133,Virginia,Northumberland County,12397,37.856974,-76.379687
51135,Virginia,Nottoway County,15632,37.141167,-78.053866
51137,Virginia,Orange County,38986,38.249326,-78.011092
51139,Virginia,Page County,23686,38.623209,-78.491872
51141,Virginia,Patrick County,17308,36.667138,-80.286413
51143,Virginia,Pittsylvania County,59410,36.821721,-79.398502
51145,Virginia,Powhatan County,32392,37.549404,-77.912855
51147,Virginia,Prince Edward County,22276,37.224881,-78.432957
51149,Virginia,Prince George County,43589,37.187325,-77.220993
51153,Virginia,Prince William County,497003,38.701119,-77.479579
51155,Virginia,Pulaski County,33579,37.063385,-80.713444
51157,Virginia,Rappahannock County,7479,38.684522,-78.168824
51159,Virginia,Richmond County,9215,37.942894,-76.730561
51161,Virginia,Roanoke County,97334,37.330792,-80.191237
51163,Virginia,Rockbridge County,22368,37.814517,-79.447754
51165,Virginia,Rockingham County,87674,38.507612,-78.885329
51167,Virginia,Russell County,25420,36.93342,-82.095934
51169,Virginia,Scott County,21388,36.712776,-82.613624
51171,Virginia,Shenandoah County,45441,38.856204,-78.573987
51173,Virginia,Smyth County,29137,36.842318,-81.539786
51175,Virginia,Southampton County,17941,36.720068,-77.103813
51177,Virginia,Spotsylvania County,152021,38.182431,-77.657226
51179,Virginia,Stafford County,168919,38.423084,-77.458048
51181,Virginia,Surry County,6579,37.119761,-76.880172
51183,Virginia,Sussex County,10753,36.926645,-77.259732
51185,Virginia,Tazewell County,38875,37.125395,-81.562924
51187,Virginia,Warren County,42461,38.908221,-78.207594
51191,Virginia,Washington County,54098,36.747814,-81.950322
51193,Virginia,Westmoreland County,19235,38.109311,-76.803933
51195,Virginia,Wise County,34973,36.974561,-82.62156
51197,Virginia,Wythe County,28100,36.899868,-81.08301
51199,Virginia,York County,71410,37.220914,-76.395533
51510,Virginia,Alexandria city,159102,38.819251,-77.08367
51520,Virginia,Bristol city,16316,36.616954,-82.157564
51530,Virginia,Buena Vista city,6581,37.729345,-79.358134
51540,Virginia,Charlottesville city,44767,38.037658,-78.485381
51550,Virginia,Chesapeake city,254997,36.679376,-76.301788
51570,Virginia,Colonial Heights city,18674,37.261685,-77.396804
51580,Virginia,Covington city,5663,37.78106,-79.985434
51590,Virginia,Danville city,41993,36.583334,-79.408071
51595,Virginia,Emporia city,5402,36.696182,-77.535975
51600,Virginia,Fairfax city,26340,38.853183,-77.299025
51610,Virginia,Falls Church city,15034,38.884722,-77.175603
51620,Virginia,Franklin city,8373,36.684014,-76.941396
51630,Virginia,Fredericksburg city,29992,38.299272,-77.486658
51640,Virginia,Galax city,6739,36.66564,-80.914308
51650,Virginia,Hampton city,137596,37.047961,-76.297293
51660,Virginia,Harrisonburg city,51164,38.436255,-78.873303
51670,Virginia,Hopewell city,22970,37.29101,-77.298944
51678,Virginia,Lexington city,7802,37.782332,-79.44432
51680,Virginia,Lynchburg city,80301,37.399016,-79.195458
51683,Virginia,Manassas city,43616,38.746808,-77.482633
51685,Virginia,Manassas Park city,16611,38.769398,-77.442323
51690,Virginia,Martinsville city,13834,36.683527,-79.863647
51700,Virginia,Newport News city,183056,37.076136,-76.52198
51710,Virginia,Norfolk city,231105,36.923015,-76.244641
51720,Virginia,Norton city,3478,36.931549,-82.625996
51730,Virginia,Petersburg city,34058,37.20473,-77.392368
51735,Virginia,Poquoson city,12854,37.12836,-76.303534
51740,Virginia,Portsmouth city,96482,36.859339,-76.356973
51750,Virginia,Radford city,17273,37.120119,-80.559147
51760,Virginia,Richmond city,233655,37.531399,-77.476009
51770,Virginia,Roanoke city,97912,37.278458,-79.958174
51775,Virginia,Salem city,25908,37.285333,-80.055241
51790,Virginia,Staunton city,26361,38.157978,-79.061876
51800,Virginia,Suffolk city,103105,36.697157,-76.634781
51810,Virginia,Virginia Beach city,454808,36.779525,-76.029142
51820,Virginia,Waynesboro city,23498,38.067157,-78.90142
51830,Virginia,Williamsburg city,16030,37.269481,-76.708193
51840,Virginia,Winchester city,27800,39.173869,-78.176356
53001,Washington,Adams County,21039,47.011238,-118.512861
53003,Washington,Asotin County,22523,46.181861,-117.227781
53005,Washington,Benton County,218190,46.228125,-119.516659
53007,Washington,Chelan County,81228,47.860974,-120.619041
53009,Washington,Clallam County,77958,48.110903,-123.88986
53011,Washington,Clark County,527269,45.77173,-122.485953
53013,Washington,Columbia County,4025,46.29285,-117.911634
53015,Washington,Cowlitz County,113982,46.196785,-122.67846
53017,Washington,Douglas County,45795,47.741763,-119.694622
53019,Washington,Ferry County,7543,48.473256,-118.533589
53021,Washington,Franklin County,101238,46.537502,-118.903891
53023,Washington,Garfield County,2404,46.429318,-117.536705
53025,Washington,Grant County,104717,47.213633,-119.467788
53027,Washington,Grays Harbor County,77893,47.113732,-123.826735
53029,Washington,Island County,86478,48.158554,-122.670649
53031,Washington,Jefferson County,33944,47.805708,-123.527057
53033,Washington,King County,2340211,47.490552,-121.833977
53035,Washington,Kitsap County,281420,47.639687,-122.649636
53037,Washington,Kittitas County,48172,47.124441,-120.676709
53039,Washington,Klickitat County,24124,45.870446,-120.779305
53041,Washington,Lewis County,87049,46.580071,-122.377444
53043,Washington,Lincoln County,11862,47.582743,-118.417692
53045,Washington,Mason County,69632,47.350832,-123.173103
53047,Washington,Okanogan County,44942,48.548453,-119.742235
53049,Washington,Pacific County,24245,46.556587,-123.782419
53051,Washington,Pend Oreille County,14332,48.543825,-117.232191
53053,Washington,Pierce County,941170,47.051413,-122.15324
53055,Washington,San Juan County,18668,48.50719,-123.103769
53057,Washington,Skagit County,132736,48.493292,-121.81577
53059,Washington,Skamania County,12660,46.024785,-121.953232
53061,Washington,Snohomish County,864113,48.054913,-121.765038
53063,Washington,Spokane County,555947,47.620375,-117.403371
53065,Washington,Stevens County,49015,48.388728,-117.854455
53067,Washington,Thurston County,302912,46.935822,-122.830152
53069,Washington,Wahkiakum County,4800,46.294638,-123.424458
53071,Washington,Walla Walla County,62068,46.254606,-118.48037
53073,Washington,Whatcom County,234954,48.842653,-121.836432
53075,Washington,Whitman County,48399,46.905944,-117.53539
53077,Washington,Yakima County,258523,46.456558,-120.740145
54001,West Virginia,Barbour County,15369,39.139725,-79.996947
54003,West Virginia,Berkeley County,136287,39.447938,-78.037754
54005,West Virginia,Boone County,20496,38.022814,-81.713538
54007,West Virginia,Braxton County,12051,38.69933,-80.73166
54009,West Virginia,Brooke County,21285,40.272645,-80.578691
54011,West Virginia,Cabell County,91489,38.419578,-82.243397
54013,West Virginia,Calhoun County,5873,38.844159,-81.115478
54015,West Virginia,Clay County,7689,38.459826,-81.081866
54017,West Virginia,Doddridge County,7615,39.264307,-80.711498
54019,West Virginia,Fayette County,38600,38.030966,-81.086089
54021,West Virginia,Gilmer County,7116,38.915867,-80.849413
54023,West Virginia,Grant County,10971,39.105988,-79.195064
54025,West Virginia,Greenbrier County,31851,37.924418,-80.45059
54027,West Virginia,Hampshire County,23793,39.312139,-78.611989
54029,West Virginia,Hancock County,28054,40.516958,-80.570164
54031,West Virginia,Hardy County,14335,39.011361,-78.841729
54033,West Virginia,Harrison County,64472,39.279182,-80.386498
54035,West Virginia,Jackson County,27718,38.834234,-81.677717
54037,West Virginia,Jefferson County,61264,39.307398,-77.86322
54039,West Virginia,Kanawha County,173906,38.328068,-81.523516
54041,West Virginia,Lewis County,16477,38.988877,-80.495477
54043,West Virginia,Lincoln County,19377,38.17177,-82.077623
54045,West Virginia,Logan County,30560,37.830591,-81.940853
54047,West Virginia,McDowell County,17147,37.38276,-81.658204
54049,West Virginia,Marion County,55649,39.505839,-80.243402
54051,West Virginia,Marshall County,29354,39.854426,-80.671794
54053,West Virginia,Mason County,24770,38.770914,-82.029007
54055,West Virginia,Mercer County,57524,37.403448,-81.106456
54057,West Virginia,Mineral County,26778,39.404781,-78.95669
54059,West Virginia,Mingo County,21712,37.721161,-82.158989
54061,West Virginia,Monongalia County,108697,39.633645,-80.059074
54063,West Virginia,Monroe County,12462,37.554062,-80.550329
54065,West Virginia,Morgan County,17780,39.557345,-78.256517
54067,West Virginia,Nicholas County,24017,38.291432,-80.797515
54069,West Virginia,Ohio County,41090,40.100323,-80.6199
54071,West Virginia,Pendleton County,5944,38.67445,-79.340617
54073,West Virginia,Pleasants County,7358,39.368133,-81.161172
54075,West Virginia,Pocahontas County,7653,38.332606,-80.010121
54077,West Virginia,Preston County,34055,39.46903,-79.668865
54079,West Virginia,Putnam County,57067,38.510518,-81.906109
54081,West Virginia,Raleigh County,72379,37.762469,-81.264672
54083,West Virginia,Randolph County,27190,38.781095,-79.867788
54085,West Virginia,Ritchie County,8170,39.177112,-81.066317
54087,West Virginia,Roane County,13540,38.74295,-81.354494
54089,West Virginia,Summers County,11544,37.655999,-80.856325
54091,West Virginia,Taylor County,16438,39.332478,-80.046554
54093,West Virginia,Tucker County,6573,39.111175,-79.559968
54095,West Virginia,Tyler County,7843,39.465634,-80.877219
54097,West Virginia,Upshur County,23650,38.90253,-80.231606
54099,West Virginia,Wayne County,37589,38.143642,-82.422666
54101,West Virginia,Webster County,7947,38.483459,-80.449052
54103,West Virginia,Wetzel County,13766,39.59818,-80.635399
54105,West Virginia,Wirt County,4924,39.020034,-81.382975
54107,West Virginia,Wood County,82757,39.211602,-81.516234
54109,West Virginia,Wyoming County,19964,37.60366,-81.549032
55001,Wisconsin,Adams County,21352,43.973757,-89.767228
55003,Wisconsin,Ashland County,16196,46.544424,-90.679691
55005,Wisconsin,Barron County,46810,45.437192,-91.852892
55007,Wisconsin,Bayfield County,16838,46.634199,-91.177282
55009,Wisconsin,Brown County,273909,44.474024,-87.99613
55011,Wisconsin,Buffalo County,13464,44.385633,-91.761294
55013,Wisconsin,Burnett County,17187,45.866897,-92.37573
55015,Wisconsin,Calumet County,53602,44.07841,-88.212132
55017,Wisconsin,Chippewa County,67323,45.069092,-91.283505
55019,Wisconsin,Clark County,34801,44.739166,-90.609909
55021,Wisconsin,Columbia County,58113,43.471882,-89.330472
55023,Wisconsin,Crawford County,16008,43.242768,-90.935185
55025,Wisconsin,Dane County,588347,43.067468,-89.417852
55027,Wisconsin,Dodge County,88635,43.429628,-88.701939
55029,Wisconsin,Door County,30512,45.093417,-87.048683
55031,Wisconsin,Douglas County,44276,46.463218,-91.892477
55033,Wisconsin,Dunn County,46135,44.947751,-91.897645
55035,Wisconsin,Eau Claire County,108830,44.726355,-91.286414
55037,Wisconsin,Florence County,4673,45.871828,-88.406988
55039,Wisconsin,Fond du Lac County,104269,43.754722,-88.493284
55041,Wisconsin,Forest County,9506,45.666881,-88.773326
55043,Wisconsin,Grant County,52330,42.870028,-90.694229
55045,Wisconsin,Green County,37183,42.675522,-89.605074
55047,Wisconsin,Green Lake County,19370,43.780247,-88.97038
55049,Wisconsin,Iowa County,23963,43.001021,-90.133691
55051,Wisconsin,Iron County,6235,46.32655,-90.261298
55053,Wisconsin,Jackson County,21027,44.32459,-90.79951
55055,Wisconsin,Jefferson County,86245,43.013804,-88.773985
55057,Wisconsin,Juneau County,26590,43.932836,-90.113984
55059,Wisconsin,Kenosha County,168754,42.587526,-87.879996
55061,Wisconsin,Kewaunee County,20751,44.605677,-87.448008
55063,Wisconsin,La Crosse County,121060,43.908222,-91.111758
55065,Wisconsin,Lafayette County,17306,42.655578,-90.130292
55067,Wisconsin,Langlade County,19535,45.254863,-89.06707
55069,Wisconsin,Lincoln County,28461,45.333148,-89.73224
55071,Wisconsin,Manitowoc County,81513,44.156137,-87.577352
55073,Wisconsin,Marathon County,139091,44.898036,-89.757823
55075,Wisconsin,Marinette County,42343,45.346899,-87.991198
55077,Wisconsin,Marquette County,15743,43.826053,-89.409095
55078,Wisconsin,Menominee County,4286,44.991304,-88.669251
55079,Wisconsin,Milwaukee County,924740,42.912643,-87.862312
55081,Wisconsin,Monroe County,46370,43.945175,-90.619969
55083,Wisconsin,Oconto County,40037,44.996575,-88.206516
55085,Wisconsin,Oneida County,38175,45.716176,-89.534533
55087,Wisconsin,Outagamie County,195390,44.418226,-88.464988
55089,Wisconsin,Ozaukee County,93956,43.501807,-87.847551
55091,Wisconsin,Pepin County,7555,44.627436,-91.83489
55093,Wisconsin,Pierce County,43380,44.725336,-92.426279
55095,Wisconsin,Polk County,45831,45.462041,-92.447066
55097,Wisconsin,Portage County,72040,44.476246,-89.49807
55099,Wisconsin,Price County,14087,45.679072,-90.35965
55101,Wisconsin,Racine County,198651,42.780392,-87.771599
55103,Wisconsin,Richland County,17123,43.376199,-90.435693
55105,Wisconsin,Rock County,165461,42.66988,-89.075284
55107,Wisconsin,Rusk County,14168,45.472734,-91.136745
55109,Wisconsin,St. Croix County,97954,45.028959,-92.447284
55111,Wisconsin,Sauk County,66486,43.428001,-89.943318
55113,Wisconsin,Sawyer County,18835,45.864999,-91.147063
55115,Wisconsin,Shawano County,41299,44.789641,-88.755813
55117,Wisconsin,Sheboygan County,118331,43.738713,-87.731531
55119,Wisconsin,Taylor County,20167,45.211656,-90.504853
55121,Wisconsin,Trempealeau County,30801,44.30305,-91.358867
55123,Wisconsin,Vernon County,31351,43.599366,-90.821983
55125,Wisconsin,Vilas County,23948,46.049848,-89.501254
55127,Wisconsin,Walworth County,106029,42.66811,-88.541731
55129,Wisconsin,Washburn County,16982,45.892489,-91.796422
55131,Wisconsin,Washington County,138727,43.391156,-88.232917
55133,Wisconsin,Waukesha County,417029,43.018368,-88.30424
55135,Wisconsin,Waupaca County,51171,44.478004,-88.967005
55137,Wisconsin,Waushara County,25079,44.112823,-89.239786
55139,Wisconsin,Winnebago County,173307,44.085707,-88.668149
55141,Wisconsin,Wood County,73943,44.461413,-90.038825
56001,Wyoming,Albany County,39288,41.665514,-105.721883
56003,Wyoming,Big Horn County,12084,44.525117,-107.994848
56005,Wyoming,Campbell County,47946,44.191999,-105.517014
56007,Wyoming,Carbon County,14250,41.70359,-106.933153
56009,Wyoming,Converse County,13766,42.984623,-105.524752
56011,Wyoming,Crook County,7775,44.589266,-104.567298
56013,Wyoming,Fremont County,39721,43.054831,-108.608935
56015,Wyoming,Goshen County,12635,42.089455,-104.35354
56017,Wyoming,Hot Springs County,4625,43.720209,-108.435076
56019,Wyoming,Johnson County,8803,44.044048,-106.588541
